Price_List_Code,Source_Type,Assign_to_No,Product_No,Description,Unit_Cost,Unit_Price,Line_Discount_Percent,Minimum_Quantity,Starting_Date,Ending_Date,Posting_Group
GNB-01,Customer Price Group,GNB,PN65-24020-1900,"SECTION, KANATA, [19' 00""] X 24"", FLUSH, STEEL GREY, SEC",312.98,447.11,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24020-2000,"SECTION, KANATA, [20' 00""] X 24"", FLUSH, STEEL GREY, SEC",329.45,470.64,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24025-0800,"SECTION, KANATA, [08' 00""] X 24"", FLUSH, IRON ORE, SEC",131.78,188.26,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24025-0900,"SECTION, KANATA, [09' 00""] X 24"", FLUSH, IRON ORE, SEC",148.26,211.8,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24025-1000,"SECTION, KANATA, [10' 00""] X 24"", FLUSH, IRON ORE, SEC",164.71,235.3,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24025-1100,"SECTION, KANATA, [11' 00""] X 24"", FLUSH, IRON ORE, SEC",181.19,258.84,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24025-1200,"SECTION, KANATA, [12' 00""] X 24"", FLUSH, IRON ORE, SEC",197.67,282.39,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24025-1300,"SECTION, KANATA, [13' 00""] X 24"", FLUSH, IRON ORE, SEC",214.15,305.93,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24025-1400,"SECTION, KANATA, [14' 00""] X 24"", FLUSH, IRON ORE, SEC",230.62,329.46,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24025-1500,"SECTION, KANATA, [15' 00""] X 24"", FLUSH, IRON ORE, SEC",247.1,353.0,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24025-1600,"SECTION, KANATA, [16' 00""] X 24"", FLUSH, IRON ORE, SEC",263.56,376.51,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24025-1700,"SECTION, KANATA, [17' 00""] X 24"", FLUSH, IRON ORE, SEC",280.03,400.04,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24025-1800,"SECTION, KANATA, [18' 00""] X 24"", FLUSH, IRON ORE, SEC",296.49,423.56,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24025-1900,"SECTION, KANATA, [19' 00""] X 24"", FLUSH, IRON ORE, SEC",312.98,447.11,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24025-2000,"SECTION, KANATA, [20' 00""] X 24"", FLUSH, IRON ORE, SEC",329.45,470.64,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24030-0800,"SECTION, KANATA, [08' 00""] X 24"", FLUSH, NEW ALMOND, SEC",131.78,188.26,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24030-0900,"SECTION, KANATA, [09' 00""] X 24"", FLUSH, NEW ALMOND, SEC",148.26,211.8,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24030-1000,"SECTION, KANATA, [10' 00""] X 24"", FLUSH, NEW ALMOND, SEC",164.71,235.3,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24030-1100,"SECTION, KANATA, [11' 00""] X 24"", FLUSH, NEW ALMOND, SEC",181.19,258.84,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24030-1200,"SECTION, KANATA, [12' 00""] X 24"", FLUSH, NEW ALMOND, SEC",197.67,282.39,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24030-1300,"SECTION, KANATA, [13' 00""] X 24"", FLUSH, NEW ALMOND, SEC",214.15,305.93,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24030-1400,"SECTION, KANATA, [14' 00""] X 24"", FLUSH, NEW ALMOND, SEC",230.62,329.46,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24030-1500,"SECTION, KANATA, [15' 00""] X 24"", FLUSH, NEW ALMOND, SEC",247.1,353.0,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24030-1600,"SECTION, KANATA, [16' 00""] X 24"", FLUSH, NEW ALMOND, SEC",263.56,376.51,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24030-1700,"SECTION, KANATA, [17' 00""] X 24"", FLUSH, NEW ALMOND, SEC",280.03,400.04,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24030-1800,"SECTION, KANATA, [18' 00""] X 24"", FLUSH, NEW ALMOND, SEC",296.49,423.56,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24030-1900,"SECTION, KANATA, [19' 00""] X 24"", FLUSH, NEW ALMOND, SEC",312.98,447.11,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24030-2000,"SECTION, KANATA, [20' 00""] X 24"", FLUSH, NEW ALMOND, SEC",329.45,470.64,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24035-0800,"SECTION, KANATA, [08' 00""] X 24"", FLUSH, FRENCH OAK, SEC",151.55,216.5,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24035-0900,"SECTION, KANATA, [09' 00""] X 24"", FLUSH, FRENCH OAK, SEC",170.51,243.59,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24035-1000,"SECTION, KANATA, [10' 00""] X 24"", FLUSH, FRENCH OAK, SEC",189.41,270.59,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24035-1100,"SECTION, KANATA, [11' 00""] X 24"", FLUSH, FRENCH OAK, SEC",208.37,297.67,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24035-1200,"SECTION, KANATA, [12' 00""] X 24"", FLUSH, FRENCH OAK, SEC",227.33,324.76,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24035-1300,"SECTION, KANATA, [13' 00""] X 24"", FLUSH, FRENCH OAK, SEC",246.27,351.81,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24035-1400,"SECTION, KANATA, [14' 00""] X 24"", FLUSH, FRENCH OAK, SEC",265.21,378.87,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24035-1500,"SECTION, KANATA, [15' 00""] X 24"", FLUSH, FRENCH OAK, SEC",284.15,405.93,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24035-1600,"SECTION, KANATA, [16' 00""] X 24"", FLUSH, FRENCH OAK, SEC",303.11,433.01,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24035-1700,"SECTION, KANATA, [17' 00""] X 24"", FLUSH, FRENCH OAK, SEC",324.36,463.37,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24035-1800,"SECTION, KANATA, [18' 00""] X 24"", FLUSH, FRENCH OAK, SEC",340.97,487.1,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24035-1900,"SECTION, KANATA, [19' 00""] X 24"", FLUSH, FRENCH OAK, SEC",359.91,514.16,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24035-2000,"SECTION, KANATA, [20' 00""] X 24"", FLUSH, FRENCH OAK, SEC",378.87,541.24,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24040-0800,"SECTION, KANATA, [08' 00""] X 24"", FLUSH, HAZELWOOD, SEC",131.78,188.26,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24040-0900,"SECTION, KANATA, [09' 00""] X 24"", FLUSH, HAZELWOOD, SEC",148.26,211.8,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24040-1100,"SECTION, KANATA, [11' 00""] X 24"", FLUSH, HAZELWOOD, SEC",181.2,258.86,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24040-1200,"SECTION, KANATA, [12' 00""] X 24"", FLUSH, HAZELWOOD, SEC",197.67,282.39,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24040-1600,"SECTION, KANATA, [16' 00""] X 24"", FLUSH, HAZELWOOD, SEC",263.56,376.51,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24040-1800,"SECTION, KANATA, [18' 00""] X 24"", FLUSH, HAZELWOOD, SEC",296.5,423.57,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24051-0800,"SECTION, KANATA, [08' 00""] X 24"", FLUSH, WALNUT, SEC",151.55,216.5,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24051-0900,"SECTION, KANATA, [09' 00""] X 24"", FLUSH, WALNUT, SEC",170.51,243.59,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24051-1000,"SECTION, KANATA, [10' 00""] X 24"", FLUSH, WALNUT, SEC",189.41,270.59,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24051-1100,"SECTION, KANATA, [11' 00""] X 24"", FLUSH, WALNUT, SEC",208.37,297.67,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24051-1200,"SECTION, KANATA, [12' 00""] X 24"", FLUSH, WALNUT, SEC",214.46,306.37,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24051-1300,"SECTION, KANATA, [13' 00""] X 24"", FLUSH, WALNUT, SEC",246.27,351.81,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24051-1400,"SECTION, KANATA, [14' 00""] X 24"", FLUSH, WALNUT, SEC",265.21,378.87,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24051-1500,"SECTION, KANATA, [15' 00""] X 24"", FLUSH, WALNUT, SEC",284.15,405.93,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24051-1600,"SECTION, KANATA, [16' 00""] X 24"", FLUSH, WALNUT, SEC",303.11,433.01,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24051-1700,"SECTION, KANATA, [17' 00""] X 24"", FLUSH, WALNUT, SEC",324.36,463.37,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24051-1800,"SECTION, KANATA, [18' 00""] X 24"", FLUSH, WALNUT, SEC",340.97,487.1,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24051-1900,"SECTION, KANATA, [19' 00""] X 24"", FLUSH, WALNUT, SEC",359.91,514.16,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24051-2000,"SECTION, KANATA, [20' 00""] X 24"", FLUSH, WALNUT, SEC",378.87,541.24,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24055-0800,"SECTION, KANATA, [08' 00""] X 24"", FLUSH, ENGLISH CHESTNUT, SEC",151.55,216.5,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24055-0900,"SECTION, KANATA, [09' 00""] X 24"", FLUSH, ENGLISH CHESTNUT, SEC",170.51,243.59,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24055-1000,"SECTION, KANATA, [10' 00""] X 24"", FLUSH, ENGLISH CHESTNUT, SEC",189.41,270.59,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24055-1100,"SECTION, KANATA, [11' 00""] X 24"", FLUSH, ENGLISH CHESTNUT, SEC",208.37,297.67,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24055-1200,"SECTION, KANATA, [12' 00""] X 24"", FLUSH, ENGLISH CHESTNUT, SEC",227.33,324.76,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24055-1300,"SECTION, KANATA, [13' 00""] X 24"", FLUSH, ENGLISH CHESTNUT, SEC",246.27,351.81,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24055-1400,"SECTION, KANATA, [14' 00""] X 24"", FLUSH, ENGLISH CHESTNUT, SEC",265.21,378.87,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24055-1500,"SECTION, KANATA, [15' 00""] X 24"", FLUSH, ENGLISH CHESTNUT, SEC",284.15,405.93,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24055-1600,"SECTION, KANATA, [16' 00""] X 24"", FLUSH, ENGLISH CHESTNUT, SEC",303.11,433.01,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24055-1700,"SECTION, KANATA, [17' 00""] X 24"", FLUSH, ENGLISH CHESTNUT, SEC",324.36,463.37,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24055-1800,"SECTION, KANATA, [18' 00""] X 24"", FLUSH, ENGLISH CHESTNUT, SEC",340.97,487.1,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24055-1900,"SECTION, KANATA, [19' 00""] X 24"", FLUSH, ENGLISH CHESTNUT, SEC",359.91,514.16,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24055-2000,"SECTION, KANATA, [20' 00""] X 24"", FLUSH, ENGLISH CHESTNUT, SEC",378.87,541.24,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24100-0700,"SECTION, KANATA, [07' 00""] X 24"", SH, WHITE, SEC",115.3,164.71,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24100-0800,"SECTION, KANATA, [08' 00""] X 24"", SH, WHITE, SEC",131.78,188.26,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24100-0900,"SECTION, KANATA, [09' 00""] X 24"", SH, WHITE, SEC",148.26,211.8,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24100-1000,"SECTION, KANATA, [10' 00""] X 24"", SH, WHITE, SEC",155.39,221.99,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24100-1100,"SECTION, KANATA, [11' 00""] X 24"", SH, WHITE, SEC",181.19,258.84,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24100-1200,"SECTION, KANATA, [12' 00""] X 24"", SH, WHITE, SEC",197.67,282.39,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24100-1300,"SECTION, KANATA, [13' 00""] X 24"", SH, WHITE, SEC",214.15,305.93,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24100-1400,"SECTION, KANATA, [14' 00""] X 24"", SH, WHITE, SEC",230.62,329.46,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24100-1500,"SECTION, KANATA, [15' 00""] X 24"", SH, WHITE, SEC",247.1,353.0,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24100-1600,"SECTION, KANATA, [16' 00""] X 24"", SH, WHITE, SEC",263.56,376.51,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24100-1700,"SECTION, KANATA, [17' 00""] X 24"", SH, WHITE, SEC",280.03,400.04,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24100-1800,"SECTION, KANATA, [18' 00""] X 24"", SH, WHITE, SEC",296.49,423.56,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24100-1900,"SECTION, KANATA, [19' 00""] X 24"", SH, WHITE, SEC",312.98,447.11,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24100-2000,"SECTION, KANATA, [20' 00""] X 24"", SH, WHITE, SEC",329.45,470.64,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24104-0700,"SECTION, KANATA, [07' 00""] X 24"", SH, SANDTONE, SEC",115.3,164.71,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24104-0800,"SECTION, KANATA, [08' 00""] X 24"", SH, SANDTONE, SEC",131.78,188.26,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24104-0900,"SECTION, KANATA, [09' 00""] X 24"", SH, SANDTONE, SEC",148.26,211.8,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24104-1000,"SECTION, KANATA, [10' 00""] X 24"", SH, SANDTONE, SEC",164.71,235.3,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24104-1100,"SECTION, KANATA, [11' 00""] X 24"", SH, SANDTONE, SEC",181.19,258.84,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24104-1200,"SECTION, KANATA, [12' 00""] X 24"", SH, SANDTONE, SEC",197.67,282.39,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24104-1300,"SECTION, KANATA, [13' 00""] X 24"", SH, SANDTONE, SEC",214.15,305.93,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24104-1400,"SECTION, KANATA, [14' 00""] X 24"", SH, SANDTONE, SEC",230.62,329.46,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24104-1500,"SECTION, KANATA, [15' 00""] X 24"", SH, SANDTONE, SEC",247.1,353.0,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24104-1600,"SECTION, KANATA, [16' 00""] X 24"", SH, SANDTONE, SEC",263.56,376.51,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24104-1700,"SECTION, KANATA, [17' 00""] X 24"", SH, SANDTONE, SEC",280.03,400.04,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24104-1800,"SECTION, KANATA, [18' 00""] X 24"", SH, SANDTONE, SEC",296.49,423.56,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24104-1900,"SECTION, KANATA, [19' 00""] X 24"", SH, SANDTONE, SEC",312.98,447.11,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24104-2000,"SECTION, KANATA, [20' 00""] X 24"", SH, SANDTONE, SEC",329.45,470.64,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24105-0700,"SECTION, KANATA, [07' 00""] X 24"", SH, BLACK, SEC",115.3,164.71,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24105-0800,"SECTION, KANATA, [08' 00""] X 24"", SH, BLACK, SEC",131.78,188.26,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24105-0900,"SECTION, KANATA, [09' 00""] X 24"", SH, BLACK, SEC",148.26,211.8,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24105-1000,"SECTION, KANATA, [10' 00""] X 24"", SH, BLACK, SEC",164.71,235.3,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24105-1100,"SECTION, KANATA, [11' 00""] X 24"", SH, BLACK, SEC",181.19,258.84,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24105-1200,"SECTION, KANATA, [12' 00""] X 24"", SH, BLACK, SEC",197.67,282.39,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24105-1300,"SECTION, KANATA, [13' 00""] X 24"", SH, BLACK, SEC",214.15,305.93,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24105-1400,"SECTION, KANATA, [14' 00""] X 24"", SH, BLACK, SEC",230.62,329.46,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24105-1500,"SECTION, KANATA, [15' 00""] X 24"", SH, BLACK, SEC",247.1,353.0,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24105-1600,"SECTION, KANATA, [16' 00""] X 24"", SH, BLACK, SEC",263.56,376.51,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24105-1700,"SECTION, KANATA, [17' 00""] X 24"", SH, BLACK, SEC",280.03,400.04,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24105-1800,"SECTION, KANATA, [18' 00""] X 24"", SH, BLACK, SEC",296.49,423.56,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24105-1900,"SECTION, KANATA, [19' 00""] X 24"", SH, BLACK, SEC",312.98,447.11,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24105-2000,"SECTION, KANATA, [20' 00""] X 24"", SH, BLACK, SEC",329.45,470.64,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24106-0700,"SECTION, KANATA, [07' 00""] X 24"", SH, BRONZE, SEC",115.3,164.71,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24106-0800,"SECTION, KANATA, [08' 00""] X 24"", SH, BRONZE, SEC",131.78,188.26,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24106-0900,"SECTION, KANATA, [09' 00""] X 24"", SH, BRONZE, SEC",148.26,211.8,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24106-1000,"SECTION, KANATA, [10' 00""] X 24"", SH, BRONZE, SEC",164.71,235.3,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24106-1100,"SECTION, KANATA, [11' 00""] X 24"", SH, BRONZE, SEC",181.19,258.84,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24106-1200,"SECTION, KANATA, [12' 00""] X 24"", SH, BRONZE, SEC",197.67,282.39,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24106-1300,"SECTION, KANATA, [13' 00""] X 24"", SH, BRONZE, SEC",214.15,305.93,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24106-1400,"SECTION, KANATA, [14' 00""] X 24"", SH, BRONZE, SEC",230.62,329.46,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24106-1500,"SECTION, KANATA, [15' 00""] X 24"", SH, BRONZE, SEC",247.1,353.0,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24106-1600,"SECTION, KANATA, [16' 00""] X 24"", SH, BRONZE, SEC",263.56,376.51,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24106-1700,"SECTION, KANATA, [17' 00""] X 24"", SH, BRONZE, SEC",280.03,400.04,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24106-1800,"SECTION, KANATA, [18' 00""] X 24"", SH, BRONZE, SEC",296.49,423.56,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24106-1900,"SECTION, KANATA, [19' 00""] X 24"", SH, BRONZE, SEC",312.98,447.11,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24106-2000,"SECTION, KANATA, [20' 00""] X 24"", SH, BRONZE, SEC",329.45,470.64,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24110-0700,"SECTION, KANATA, [07' 00""] X 24"", SH, NEW BROWN, SEC",115.3,164.71,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24110-0800,"SECTION, KANATA, [08' 00""] X 24"", SH, NEW BROWN, SEC",131.78,188.26,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24110-0900,"SECTION, KANATA, [09' 00""] X 24"", SH, NEW BROWN, SEC",148.26,211.8,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24110-1000,"SECTION, KANATA, [10' 00""] X 24"", SH, NEW BROWN, SEC",164.71,235.3,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24110-1100,"SECTION, KANATA, [11' 00""] X 24"", SH, NEW BROWN, SEC",181.19,258.84,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24110-1200,"SECTION, KANATA, [12' 00""] X 24"", SH, NEW BROWN, SEC",197.67,282.39,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24110-1300,"SECTION, KANATA, [13' 00""] X 24"", SH, NEW BROWN, SEC",214.15,305.93,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24110-1400,"SECTION, KANATA, [14' 00""] X 24"", SH, NEW BROWN, SEC",230.62,329.46,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24110-1500,"SECTION, KANATA, [15' 00""] X 24"", SH, NEW BROWN, SEC",247.1,353.0,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24110-1600,"SECTION, KANATA, [16' 00""] X 24"", SH, NEW BROWN, SEC",263.56,376.51,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24110-1700,"SECTION, KANATA, [17' 00""] X 24"", SH, NEW BROWN, SEC",280.03,400.04,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24110-1800,"SECTION, KANATA, [18' 00""] X 24"", SH, NEW BROWN, SEC",296.49,423.56,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24110-1900,"SECTION, KANATA, [19' 00""] X 24"", SH, NEW BROWN, SEC",312.98,447.11,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24110-2000,"SECTION, KANATA, [20' 00""] X 24"", SH, NEW BROWN, SEC",329.45,470.64,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24120-0700,"SECTION, KANATA, [07' 00""] X 24"", SH, STEEL GREY, SEC",115.3,164.71,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24120-0800,"SECTION, KANATA, [08' 00""] X 24"", SH, STEEL GREY, SEC",131.78,188.26,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24120-0900,"SECTION, KANATA, [09' 00""] X 24"", SH, STEEL GREY, SEC",148.26,211.8,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24120-1000,"SECTION, KANATA, [10' 00""] X 24"", SH, STEEL GREY, SEC",164.71,235.3,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24120-1100,"SECTION, KANATA, [11' 00""] X 24"", SH, STEEL GREY, SEC",181.19,258.84,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24120-1200,"SECTION, KANATA, [12' 00""] X 24"", SH, STEEL GREY, SEC",197.67,282.39,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24120-1300,"SECTION, KANATA, [13' 00""] X 24"", SH, STEEL GREY, SEC",214.15,305.93,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24120-1400,"SECTION, KANATA, [14' 00""] X 24"", SH, STEEL GREY, SEC",230.62,329.46,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN65-24120-1500,"SECTION, KANATA, [15' 00""] X 24"", SH, STEEL GREY, SEC",247.1,353.0,0,0,2026-05-06,,RESI
